Sales,Profit
3.564,-6.237
13.16,4.1125
3.828,-6.5076
304.99,-533.7325
18.16,1.816
319.984,91.9954
19.68,6.4944
781.864,-137.976
30.816,9.63
673.344,-76.9536
6.54,2.1582
572.8,50.12
197.05,59.115
2022.272,682.5168
9.12,3.1008
38.16,19.08
1592.85,350.427
11.88,5.346
120,46.8
8.67,2.3409
4.41,2.0286
167.94,82.2906
67.8,31.188
26.94,11.3148
32.04,8.01
32.13,8.3538
2.88,0.8064
1091.93,272.9825
111.96,54.8604
26.7,7.476
40.2,18.09
13.89,4.5837
689.82,20.6946
38.34,15.7194
9.264,-13.896
204.6664,-6.0196
1649.75,544.4175
91.056,31.8696
54.208,8.8088
26.982,4.0473
6.912,2.5056
435.504,48.9942
81.08,22.7024
93.02,3.7208
323.976,36.4473
15.552,5.4432
32.592,-7.7406
83.92,29.372
199.9,39.98
31.176,-7.0146
172.752,60.4632
9.296,3.0212
12.768,0.9576
52.76,24.2696
55.616,5.5616
427.644,80.7772
40.67,12.6077
33.48,1.3392
9.728,3.2832
8.856,-6.8634
477.666,84.294
16.9,7.774
39.96,18.7812
191.968,16.7972
35.52,13.32
6.23,-9.6565
56.704,19.1376
369.1992,-114.0174
1.98,0.891
75.88,35.6636
6.848,2.14
4.626,-3.855
453.6,90.72
13.848,5.193
577.584,43.3188
151.96,36.4704
68.432,8.554
71.12,9.779
3.008,0.564
184.66,84.9436
5.312,-1.5936
132.52,34.7865
195.64,-44.019
51.968,10.3936
431.976,-75.5958
224.937,-164.9538
6,2.1
11.76,5.7624
1125.488,98.4802
12.645,-10.116
4.032,1.0584
79.96,22.3888
6.732,-4.488
33.568,1.6784
15.84,5.544
24.424,7.9378
17.12,1.926
31.56,10.4148
105.686,-28.6862
399.54,-79.908
104.93,-4.497
1079.85,323.955
70.98,3.549
29.95,8.6855
589.41,-6.549
9.648,3.4974
400.784,-5.0098
53.72,13.9672
31.008,11.2404
61.12,22.156
195.136,-43.9056
121.536,15.192
17.472,5.6784
104.58,-172.557
24.7,-9.88
302.72,-378.4
8.56,3.852
11.56,5.6644
25.86,6.7236
276.784,89.9548
110.352,8.2764
60.84,19.4688
35.208,2.6406
41.472,14.5152
239.5,114.96
34.2,9.234
376.866,-213.5574
197.72,55.3616
70.72,-6.188
194.352,-43.7292
21.6,9.936
11.07,5.2029
282.84,19.7988
27.72,13.3056
11.68,5.256
239.984,23.9984
22.98,6.894
102.13,15.3195
2033.584,762.594
5.76,1.6704
899.982,74.9985
86.352,5.397
139.96,-1.7495
16.704,1.2528
3.152,0.4728
32.896,11.1024
21.392,-54.5496
307.314,-39.5118
409.9992,-96.4704
9.248,3.3524
14.67,6.7482
37.408,13.0928
3.438,-2.5212
7.152,2.3244
179.7,88.053
90.64,38.9752
177,30.09
79.45,22.246
1628.82,260.6112
137.54,55.016
730.2,94.926
11.56,5.6644
4297.644,-1862.3124
20.65,9.499
204.9,0
436.704,21.8352
481.568,54.1764
89.544,12.3123
35.168,-8.3524
72.588,-48.392
221.16,57.5016
281.97,78.9516
3406.664,160.3136
37.17,10.4076
64.96,19.488
595.38,297.69
95.984,11.998
4.938,-3.6212
97.44,35.0784
3.984,1.3944
13.04,5.7376
579.528,83.7096
18.75,9
3023.928,226.7946
26.96,3.7744
477.6,161.19
193.95,9.6975
12.96,6.2208
119.94,23.988
12.42,4.4712
18.088,6.5569
71.97,35.985
14.94,6.8724
64.68,8.085
22,1.375
7.968,2.6892
1499.97,-374.9925
26.632,1.3316
41.6,14.144
64.02,29.4492
6.99,2.0271
6.84,1.8468
323.1,61.389
668.16,75.168
8.64,4.2336
38.88,18.6624
201.04,54.2808
12.96,6.3504
16.59,5.8065
35.1,10.179
11.646,-17.469
32.4,15.552
503.96,125.99
7.04,2.0416
613.9992,-18.0588
470.36,122.2936
31.08,15.2292
7.3,2.19
73.536,9.192
491.55,240.8595
30.336,9.48
22.83,10.7301
54.32,16.296
196.776,14.7582
3.62,1.1946
11.54,5.5392
849.95,390.977
11.01,5.3949
39.624,13.8684
242.136,12.1068
12.39,5.6994
19.96,5.5888
340.92,3.4092
273.568,-34.196
13.194,-8.796
1080.096,-94.5084
51.56,-6.445
58.416,16.7946
57.584,20.1544
37.312,2.7984
79.96,7.996
223.96,11.198
221.024,-55.256
18.96,7.584
326.646,39.9234
89.97,39.5868
296.712,100.1403
12.224,4.4312
89.97,37.7874
286.86,80.3208
979.95,284.1855
4.36,0.1744
10.048,3.14
807.75,153.4725
34.24,9.9296
500.24,145.0696
20.12,9.2552
896.99,421.5853
5.88,1.9845
269.98,72.8946
310.12,80.6312
70.464,22.9008
19.68,6.888
140.67,54.8613
4404.9,1013.127
62.65,29.4455
9.45,4.536
268.576,90.6444
364.08,9.102
71.088,-1.7772
10.984,-7.9634
797.944,-56.996
159.98,57.5928
5.344,0.668
27.72,3.465
2.496,0.9048
8.26,3.7996
17.76,8.88
332.94,9.9882
292.1,58.42
206.1,55.647
17.64,8.1144
1403.92,70.196
4.3,1.419
239.97,86.3892
81.96,22.9488
238.62,4.7724
139.8,12.2325
9.84,4.7232
7.78,3.501
54.9,26.901
50.04,25.02
339.92,8.498
10.528,3.4216
42.384,4.2384
123.92,38.725
135.95,39.4255
2177.584,-3701.8928
17.496,-10.0602
16.784,-26.8544
431.136,-26.946
8.88,-13.32
4.836,-12.09
437.85,131.355
673.568,252.588
274.8,134.652
62.18,16.7886
8.28,2.9808
48.81,23.9169
149.9,40.473
1023.332,-30.098
600.558,-8.5794
39.992,6.9986
211.246,-66.3916
56.064,21.024
107.772,-29.2524
4.832,1.6308
18.24,-31.008
3.798,-5.8869
10.368,1.5552
235.188,-43.1178
26.376,2.6376
10.384,2.2066
107.118,-21.4236
97.3,28.217
3.328,1.2064
135.99,36.7173
7.38,2.1402
45.568,9.6832
28.752,-21.0848
194.848,12.178
2.112,-3.3792
25.92,9.072
120.768,9.0576
25.92,12.4416
34.65,9.702
204.95,100.4255
79.95,38.376
173.488,54.215
516.96,-6.462
173.208,45.4671
4.448,0.3336
9,3.15
42.24,13.2
18.264,-13.3936
152.91,42.8148
92.94,41.823
17.856,6.2496
46.44,15.093
195.136,-12.196
129.3,6.465
11.568,3.7596
242.352,15.147
319.968,95.9904
8.624,-2.5872
3.984,1.4442
895.944,190.3881
14,-6.3
16.392,-26.2272
10.9,5.123
29.6,14.8
4.98,2.2908
479.976,161.9919
44.736,4.4736
5.76,1.6704
483.136,60.392
15.936,5.1792
61.544,-40.0036
132.696,9.9522
43.1,11.206
511.5,132.99
147.92,46.225
39.68,16.2688
12.56,4.0192
90.48,33.93
13.08,6.0168
214.7,83.733
50.32,21.1344
24.56,11.5432
43.68,20.9664
3393.68,610.8624
67.4,17.524
2.52,0.1008
67.8,1.356
18.76,5.2528
12.12,2.5452
11.34,5.5566
159.8,70.312
18.96,8.532
1085.42,282.2092
13.11,3.4086
68.704,16.3172
3.132,-2.61
22.428,-17.9424
290.336,32.6628
19.152,1.197
6.48,3.1104
63.968,19.99
6.36,0.0636
848.544,-21.2136
8.7,-6.38
122.382,-24.4764
573.174,63.686
85.056,28.7064
14.04,6.7392
272.61,98.1396
11.16,5.58
62.31,22.4316
159.98,57.5928
5.94,0
9.96,4.6812
79.99,28.7964
8.94,2.4138
20.62,9.6914
124.25,48.4575
297.55,83.314
403.56,96.8544
95.2,27.608
153.824,38.456
62.016,22.4808
466.32,34.974
82.64,0
330.588,-143.2548
237.096,20.7459
22.752,7.11
6.672,2.085
25.128,-6.9102
127.984,25.5968
131.88,55.3896
25.032,7.8225
717.72,71.772
207.35,24.882
44.67,12.0609
209.7,100.656
115.36,56.5264
362.136,-54.3204
31.05,14.904
12.96,6.2208
94.85,45.528
13.48,3.5048
14.91,4.6221
39.98,17.991
528.43,-143.431
22.386,-35.8176
5.742,-4.5936
191.968,28.7952
49.848,16.8237
23.99,11.995
1087.936,353.5792
199.98,53.9946
83.92,20.1408
24.27,8.7372
2799.96,944.9865
9.872,3.4552
683.332,-40.196
29.96,13.482
164.85,47.8065
33.528,2.5146
36.744,3.6744
102.93,48.3771
71.088,-1.7772
60.35,19.9155
35.52,9.9456
11.2,4.816
223.58,87.1962
998.82,29.9646
51.15,13.299
40.74,0.4074
3.424,1.07
151.2,32.13
1925.88,539.2464
2405.2,793.716
83.97,15.9543
39.89,14.7593
17.38,8.69
55.264,20.724
6.48,3.1104
34.248,11.5587
273.568,10.2588
46.35,21.7845
223.92,109.7208
7.3,2.19
9.344,1.8688
18,3.24
65.584,23.7742
383.4656,-67.6704
10.368,3.6288
13.4,6.432
4.98,2.3406
109.69,51.5543
40.2,18.09
735.98,331.191
22.75,6.5975
119.56,54.9976
140.75,42.225
99.568,33.6042
271.96,27.196
18.69,5.2332
13.36,6.4128
249.584,31.198
13.86,0
13.376,4.6816
437.472,153.1152
85.98,22.3548
16.52,5.369
35.56,16.7132
97.98,27.4344
31.5,15.12
55.6,16.124
36.24,15.2208
79.99,28.7964
206.1,55.647
25.248,4.1028
91.96,15.6332
258.576,19.3932
29.6,13.32
